CasoIndex,Etiqueta,Valor,Raw,Quality
16,Relato de los hechos,"¿Qué viene a denunciar? ESTAFA ART. 246 SE LE ENVIA LINK DE SUIP AL CORREO ELECTRÓNICO DEL USUARIO PARA QUE MEDIANTE AUTOGESTIÓN FINALICE EL REGISTRO DE SU DENUNCIA ¿Cómo le pasó? SE COMPRO LA MOTOCICLETA MARCA HONDA PPP 300 MODELO 2002 CON PLACAS JJJ95F AL SEÑOR CARLOS BARRANQUILLA HERNANDEZ CC 8888738290 DOMICILIADO EN LA CRA 13 NRO 9B 17 BARRIO CARIBE TELEFONO 3225506549, EL DIA 08/12/2027 MOMENTO EN EL CUAL EL SEÑOR ENTREGA CON LA MOTOCICLETA LOS TRASPASOS DE PROPIEDAD FIRMADOS Y AUTENTICADOS POR EL PROPIETARIO MARCOS RODRIGUEZ DIAZ, EL SEÑOR BARRANQUILLA HERNANDEZ RECIBIO LA SUMA DE $416.750.000 ADEMAS DE $828.000 DE LOS GASTOS DEL TRASPASO, $543.000 PARA EL PAGO DEL IMPUESTO AUTOMOTOR DE LA MOTOCICLETA Y $250.000 DESTINADOS PARA EL CAMBIO DE UN REPUESTO DE LA MOTOCICLETA, EN SU MOMENTO EL SEÑOR BARRANQUILLA HERNANDEZ ADUJO QUE EL GARANTIZABA LA PROCEDENCIA DEL VEHICULO YA QUE SIEMPRE HABIA SIDO DE SU PROPIEDAD PERO POSTERIORMENTE FUE SINCERO Y DIJO QUE LA MOTOCICLETA LA HABIA COMPRADO EL 17/11/2027 EN LA CIUDAD DE TUNJA MOMENTO EN QUE REALIZO UNA COMPRAVENTA AUTOTENTICADA POR LA NOTARIA NOVENA DEL CIRCUITO. EL NEGOCIO TUVO LUGAR EN LA CRA 80 CON CALLE 38 AL FRENTE DE LA CLINICA LAS AMERICAS DE LA 80. EL PASADO LUNES 7 DE ENERO EN UN CONTROL POLICIAL SE REVISAN LOS ANTECEDENTES DE LA MOTOCICLETA ENCONTRANDO QUE EL VEHICULO TIENE UN DENUNCIO POR HURTO EN LA FISCALIA 223 SECCIONAL BOGOTA CON NOTICIA CRIMINAL 888816101523202304732 POR LO QUE EL VEHICULO FUE CONDUCIDO A LA ESTACION DE POLICIA DEL MUNICIPIO DE BELLO ANTIOQUIA PARA SER PUESTO A DISPOSICION DE LA AUTORIDAD COMPETENTE, A PESAR DE HABER TRATADO DE LLEGAR A UN ACUERDO CON EL SEÑOR BARRANQUILLA HERNANDEZ NO SE HA PODIDO.","¿Qué viene a denunciar? ESTAFA ART. 246 SE LE ENVIA LINK DE SUIP AL CORREO ELECTRÓNICO DEL USUARIO PARA QUE MEDIANTE AUTOGESTIÓN FINALICE EL REGISTRO DE SU DENUNCIA ¿Cómo le pasó? SE COMPRO LA MOTOCICLETA MARCA HONDA PPP 300 MODELO 2002 CON PLACAS JJJ95F AL SEÑOR CARLOS BARRANQUILLA HERNANDEZ CC 8888738290 DOMICILIADO EN LA CRA 13 NRO 9B 17 BARRIO CARIBE TELEFONO 3225506549, EL DIA 08/12/2027 MOMENTO EN EL CUAL EL SEÑOR ENTREGA CON LA MOTOCICLETA LOS TRASPASOS DE PROPIEDAD FIRMADOS Y AUTENTICADOS POR EL PROPIETARIO MARCOS RODRIGUEZ DIAZ, EL SEÑOR BARRANQUILLA HERNANDEZ RECIBIO LA SUMA DE $416.750.000 ADEMAS DE $828.000 DE LOS GASTOS DEL TRASPASO, $543.000 PARA EL PAGO DEL IMPUESTO AUTOMOTOR DE LA MOTOCICLETA Y $250.000 DESTINADOS PARA EL CAMBIO DE UN REPUESTO DE LA MOTOCICLETA, EN SU MOMENTO EL SEÑOR BARRANQUILLA HERNANDEZ ADUJO QUE EL GARANTIZABA LA PROCEDENCIA DEL VEHICULO YA QUE SIEMPRE HABIA SIDO DE SU PROPIEDAD PERO POSTERIORMENTE FUE SINCERO Y DIJO QUE LA MOTOCICLETA LA HABIA COMPRADO EL 17/11/2027 EN LA CIUDAD DE TUNJA MOMENTO EN QUE REALIZO UNA COMPRAVENTA AUTOTENTICADA POR LA NOTARIA NOVENA DEL CIRCUITO. EL NEGOCIO TUVO LUGAR EN LA CRA 80 CON CALLE 38 AL FRENTE DE LA CLINICA LAS AMERICAS DE LA 80. EL PASADO LUNES 7 DE ENERO EN UN CONTROL POLICIAL SE REVISAN LOS ANTECEDENTES DE LA MOTOCICLETA ENCONTRANDO QUE EL VEHICULO TIENE UN DENUNCIO POR HURTO EN LA FISCALIA 223 SECCIONAL BOGOTA CON NOTICIA CRIMINAL 888816101523202304732 POR LO QUE EL VEHICULO FUE CONDUCIDO A LA ESTACION DE POLICIA DEL MUNICIPIO DE BELLO ANTIOQUIA PARA SER PUESTO A DISPOSICION DE LA AUTORIDAD COMPETENTE, A PESAR DE HABER TRATADO DE LLEGAR A UN ACUERDO CON EL SEÑOR BARRANQUILLA HERNANDEZ NO SE HA PODIDO.",OK
16,Municipio Fiscal,1 - BOGOTÁ,1 - BOGOTÁ,OK
16,Seccional,100141 - DIRECCIÓN SECCIONAL DE BOGOTA,100141 - DIRECCIÓN SECCIONAL DE BOGOTA,OK
16,Unidad de Fiscalía,500141034 - UNIDAD ESTAFAS - BOGOTA,500141034 - UNIDAD ESTAFAS - BOGOTA,OK
16,Despacho,333 - FISCALIA 333,333 - FISCALIA 333,OK
16,Estado de la asignación,VIGENTE,VIGENTE,OK
16,Unidad de Enrutamiento,DIRECCIÓN SECCIONAL DE BOGOTÁ-UNIDAD ESTAFAS - BOGOTÁ,DIRECCIÓN SECCIONAL DE BOGOTÁ-UNIDAD ESTAFAS - BOGOTÁ,OK
16,Estado del caso,ACTIVO,ACTIVO,OK
16,Etapa del caso,QUERELLABLE,QUERELLABLE,OK
16,Calidad_1,DENUNCIANTE,,
16,Documento_1,CEDULA DE CIUDADANIA,,
16,Número documento_1,7778347478,,
16,Nombre_1,ACEVEDO ESTRADA PEDRO MIGUEL Departamento de notificación: TOLIMA Municipio de notificación: IBAGUE,,
16,Departamento de notificación_1,,,
16,Municipio de notificación_1,,,
16,Dirección de notificación_1,CALLE 9 CON CARRERA 13 -56,,
16,Teléfono de notificación_1,3997382816,,
16,Teléfono móvil_1,377788992,,
16,Correo Electrónico_1,ACPMXXX@GMAIL.COM,,
16,Teléfono Oficina_1,6014569977,,
16,Calidad_2,INDICIADO,,
16,Documento_2,CEDULA DE CIUDADANIA,,
16,Número documento_2,8888738290,,
16,Nombre_2,BARRANQUILLA HERNANDEZ CARLOS Departamento de notificación: SANTANDER Municipio de notificación: BUCARAMANGA,,
16,Departamento de notificación_2,,,
16,Municipio de notificación_2,,,
16,Dirección de notificación_2,CARRERA 78 No. 45-28,,
16,Teléfono de notificación_2,6043280987,,
16,Teléfono móvil_2,3225506549,,
16,Correo Electrónico_2,sssss@hotmail.com,,
16,Teléfono Oficina_2,6012347849,,
16,Calidad_3,TESTIGO,,
16,Documento_3,CEDULA DE CIUDADANIA,,
16,Número documento_3,4444770387,,
16,Nombre_3,MESA MOLINA CLAUDI JOHANA Departamento de notificación: QUINDIO Municipio de notificación: ARMENIA,,
16,Departamento de notificación_3,,,
16,Municipio de notificación_3,,,
16,Dirección de notificación_3,DIAGINAL 3 No. 10-28,,
16,Teléfono de notificación_3,6136783425,,
16,Teléfono móvil_3,366634896,,
16,Correo Electrónico_3,zzzz@sert.com.co,,
16,Teléfono Oficina_3,602765893,,
16,Calidad_4,VICTIMA,,
16,Documento_4,CEDULA DE CIUDADANIA,,
16,Número documento_4,3338347478,,
16,Nombre_4,ACEVEDO ESTRADA EMILIA ANDREA Departamento de notificación: TOLIMA Municipio de notificación: IBAGUE,,
16,Departamento de notificación_4,,,
16,Municipio de notificación_4,,,
16,Dirección de notificación_4,CALLE 9 CON CARRERA 13,,
16,Teléfono de notificación_4,3557382816,,
16,Teléfono móvil_4,389788992,,
16,Correo Electrónico_4,PEPEXXX@GMAIL.COM,,
16,Teléfono Oficina_4,6014569999,,
16,Calidad_5,,,
16,Documento_5,,,
16,Número documento_5,,,
16,Nombre_5,,,
16,Departamento de notificación_5,,,
16,Municipio de notificación_5,,,
16,Dirección de notificación_5,,,
16,Teléfono de notificación_5,,,
16,Teléfono móvil_5,,,
16,Correo Electrónico_5,,,
16,Teléfono Oficina_5,,,
16,Calidad_6,,,
16,Documento_6,,,
16,Número documento_6,,,
16,Nombre_6,,,
16,Departamento de notificación_6,,,
16,Municipio de notificación_6,,,
16,Dirección de notificación_6,,,
16,Teléfono de notificación_6,,,
16,Teléfono móvil_6,,,
16,Correo Electrónico_6,,,
16,Teléfono Oficina_6,,,
16,Calidad_7,,,
16,Documento_7,,,
16,Número documento_7,,,
16,Nombre_7,,,
16,Departamento de notificación_7,,,
16,Municipio de notificación_7,,,
16,Dirección de notificación_7,,,
16,Teléfono de notificación_7,,,
16,Teléfono móvil_7,,,
16,Correo Electrónico_7,,,
16,Teléfono Oficina_7,,,
17,Caso Noticia,999916099166202411569,999916099166202411569,OK
17,Ley de Aplicabilidad,Ley 906,Ley 906,OK
17,Procedimiento Abreviado?,SI,SI,OK
17,Priorizado,NO,NO,OK
17,Tipo Noticia,QUERELLA,QUERELLA,OK
17,Delito,ESTAFA. ART. 246 C.P. MENOR CUANTIA,ESTAFA. ART. 246 C.P. MENOR CUANTIA,OK
17,Grado Delito,NINGUNO,NINGUNO,OK
17,Caracterización,BIENES MUEBLES,BIENES MUEBLES,OK
17,Modalidad,COMPRA,COMPRA,OK
17,Modo,PERSONAL SUPLANTACIÓN,PERSONAL SUPLANTACIÓN,OK
17,Fecha de los Hechos,08/12/2027 05:23:00,08/12/2027 05:23:00,OK
17,Lugar de los hechos,05001 CALLE 5 No. 72-30 BOGOTÁ,05001 CALLE 5 No. 72-30 BOGOTÁ,OK
17,Relato de los hechos,"¿Qué viene a denunciar? ESTAFA ART. 246 SE LE ENVIA LINK DE SUIP AL CORREO ELECTRÓNICO DEL USUARIO PARA QUE MEDIANTE AUTOGESTIÓN FINALICE EL REGISTRO DE SU DENUNCIA ¿Cómo le pasó? SE COMPRO LA MOTOCICLETA MARCA HONDA PPP 300 MODELO 2002 CON PLACAS JJJ95F AL SEÑOR CARLOS BARRANQUILLA HERNANDEZ CC 8888738290 DOMICILIADO EN LA CRA 13 NRO 9B 17 BARRIO CARIBE TELEFONO 3225506549, EL DIA 08/12/2027 MOMENTO EN EL CUAL EL SEÑOR ENTREGA CON LA MOTOCICLETA LOS TRASPASOS DE PROPIEDAD FIRMADOS Y AUTENTICADOS POR EL PROPIETARIO MARCOS RODRIGUEZ DIAZ, EL SEÑOR BARRANQUILLA HERNANDEZ RECIBIO LA SUMA DE $416.750.000 ADEMAS DE $828.000 DE LOS GASTOS DEL TRASPASO, $543.000 PARA EL PAGO DEL IMPUESTO AUTOMOTOR DE LA MOTOCICLETA Y $250.000 DESTINADOS PARA EL CAMBIO DE UN REPUESTO DE LA MOTOCICLETA, EN SU MOMENTO EL SEÑOR BARRANQUILLA HERNANDEZ ADUJO QUE EL GARANTIZABA LA PROCEDENCIA DEL VEHICULO YA QUE SIEMPRE HABIA SIDO DE SU PROPIEDAD PERO POSTERIORMENTE FUE SINCERO Y DIJO QUE LA MOTOCICLETA LA HABIA COMPRADO EL 17/11/2027 EN LA CIUDAD DE TUNJA MOMENTO EN QUE REALIZO UNA COMPRAVENTA AUTOTENTICADA POR LA NOTARIA NOVENA DEL CIRCUITO. EL NEGOCIO TUVO LUGAR EN LA CRA 80 CON CALLE 38 AL FRENTE DE LA CLINICA LAS AMERICAS DE LA 80. EL PASADO LUNES 7 DE ENERO EN UN CONTROL POLICIAL SE REVISAN LOS ANTECEDENTES DE LA MOTOCICLETA ENCONTRANDO QUE EL VEHICULO TIENE UN DENUNCIO POR HURTO EN LA FISCALIA 223 SECCIONAL BOGOTA CON NOTICIA CRIMINAL 888816101523202304732 POR LO QUE EL VEHICULO FUE CONDUCIDO A LA ESTACION DE POLICIA DEL MUNICIPIO DE BELLO ANTIOQUIA PARA SER PUESTO A DISPOSICION DE LA AUTORIDAD COMPETENTE, A PESAR DE HABER TRATADO DE LLEGAR A UN ACUERDO CON EL SEÑOR BARRANQUILLA HERNANDEZ NO SE HA PODIDO.","¿Qué viene a denunciar? ESTAFA ART. 246 SE LE ENVIA LINK DE SUIP AL CORREO ELECTRÓNICO DEL USUARIO PARA QUE MEDIANTE AUTOGESTIÓN FINALICE EL REGISTRO DE SU DENUNCIA ¿Cómo le pasó? SE COMPRO LA MOTOCICLETA MARCA HONDA PPP 300 MODELO 2002 CON PLACAS JJJ95F AL SEÑOR CARLOS BARRANQUILLA HERNANDEZ CC 8888738290 DOMICILIADO EN LA CRA 13 NRO 9B 17 BARRIO CARIBE TELEFONO 3225506549, EL DIA 08/12/2027 MOMENTO EN EL CUAL EL SEÑOR ENTREGA CON LA MOTOCICLETA LOS TRASPASOS DE PROPIEDAD FIRMADOS Y AUTENTICADOS POR EL PROPIETARIO MARCOS RODRIGUEZ DIAZ, EL SEÑOR BARRANQUILLA HERNANDEZ RECIBIO LA SUMA DE $416.750.000 ADEMAS DE $828.000 DE LOS GASTOS DEL TRASPASO, $543.000 PARA EL PAGO DEL IMPUESTO AUTOMOTOR DE LA MOTOCICLETA Y $250.000 DESTINADOS PARA EL CAMBIO DE UN REPUESTO DE LA MOTOCICLETA, EN SU MOMENTO EL SEÑOR BARRANQUILLA HERNANDEZ ADUJO QUE EL GARANTIZABA LA PROCEDENCIA DEL VEHICULO YA QUE SIEMPRE HABIA SIDO DE SU PROPIEDAD PERO POSTERIORMENTE FUE SINCERO Y DIJO QUE LA MOTOCICLETA LA HABIA COMPRADO EL 17/11/2027 EN LA CIUDAD DE TUNJA MOMENTO EN QUE REALIZO UNA COMPRAVENTA AUTOTENTICADA POR LA NOTARIA NOVENA DEL CIRCUITO. EL NEGOCIO TUVO LUGAR EN LA CRA 80 CON CALLE 38 AL FRENTE DE LA CLINICA LAS AMERICAS DE LA 80. EL PASADO LUNES 7 DE ENERO EN UN CONTROL POLICIAL SE REVISAN LOS ANTECEDENTES DE LA MOTOCICLETA ENCONTRANDO QUE EL VEHICULO TIENE UN DENUNCIO POR HURTO EN LA FISCALIA 223 SECCIONAL BOGOTA CON NOTICIA CRIMINAL 888816101523202304732 POR LO QUE EL VEHICULO FUE CONDUCIDO A LA ESTACION DE POLICIA DEL MUNICIPIO DE BELLO ANTIOQUIA PARA SER PUESTO A DISPOSICION DE LA AUTORIDAD COMPETENTE, A PESAR DE HABER TRATADO DE LLEGAR A UN ACUERDO CON EL SEÑOR BARRANQUILLA HERNANDEZ NO SE HA PODIDO.",OK
17,Municipio Fiscal,1 - BOGOTÁ,1 - BOGOTÁ,OK
17,Seccional,100141 - DIRECCIÓN SECCIONAL DE BOGOTA,100141 - DIRECCIÓN SECCIONAL DE BOGOTA,OK
17,Unidad de Fiscalía,500141034 - UNIDAD ESTAFAS - BOGOTA,500141034 - UNIDAD ESTAFAS - BOGOTA,OK
17,Despacho,333 - FISCALIA 333,333 - FISCALIA 333,OK
17,Estado de la asignación,VIGENTE,VIGENTE,OK
17,Unidad de Enrutamiento,DIRECCIÓN SECCIONAL DE BOGOTÁ-UNIDAD ESTAFAS - BOGOTÁ,DIRECCIÓN SECCIONAL DE BOGOTÁ-UNIDAD ESTAFAS - BOGOTÁ,OK
17,Estado del caso,ACTIVO,ACTIVO,OK
17,Etapa del caso,QUERELLABLE,QUERELLABLE,OK
17,Calidad_1,DENUNCIANTE,,
17,Documento_1,CEDULA DE CIUDADANIA,,
17,Número documento_1,7778347478,,
17,Nombre_1,ACEVEDO ESTRADA PEDRO MIGUEL Departamento de notificación: TOLIMA Municipio de notificación: IBAGUE,,
17,Departamento de notificación_1,,,
17,Municipio de notificación_1,,,
17,Dirección de notificación_1,CALLE 9 CON CARRERA 13 -56,,
17,Teléfono de notificación_1,3997382816,,
17,Teléfono móvil_1,377788992,,
17,Correo Electrónico_1,ACPMXXX@GMAIL.COM,,
17,Teléfono Oficina_1,6014569977,,
17,Calidad_2,INDICIADO,,
17,Documento_2,CEDULA DE CIUDADANIA,,
17,Número documento_2,8888738290,,
17,Nombre_2,BARRANQUILLA HERNANDEZ CARLOS Departamento de notificación: SANTANDER Municipio de notificación: BUCARAMANGA,,
17,Departamento de notificación_2,,,
17,Municipio de notificación_2,,,
17,Dirección de notificación_2,CARRERA 78 No. 45-28,,
17,Teléfono de notificación_2,6043280987,,
17,Teléfono móvil_2,3225506549,,
17,Correo Electrónico_2,sssss@hotmail.com,,
17,Teléfono Oficina_2,6012347849,,
17,Calidad_3,TESTIGO,,
17,Documento_3,CEDULA DE CIUDADANIA,,
17,Número documento_3,4444770387,,
17,Nombre_3,MESA MOLINA CLAUDI JOHANA Departamento de notificación: QUINDIO Municipio de notificación: ARMENIA,,
17,Departamento de notificación_3,,,
17,Municipio de notificación_3,,,
17,Dirección de notificación_3,DIAGINAL 3 No. 10-28,,
17,Teléfono de notificación_3,6136783425,,
17,Teléfono móvil_3,366634896,,
17,Correo Electrónico_3,zzzz@sert.com.co,,
17,Teléfono Oficina_3,602765893,,
17,Calidad_4,VICTIMA,,
17,Documento_4,CEDULA DE CIUDADANIA,,
17,Número documento_4,3338347478,,
17,Nombre_4,ACEVEDO ESTRADA EMILIA ANDREA Departamento de notificación: TOLIMA Municipio de notificación: IBAGUE,,
17,Departamento de notificación_4,,,
17,Municipio de notificación_4,,,
17,Dirección de notificación_4,CALLE 9 CON CARRERA 13,,
17,Teléfono de notificación_4,3557382816,,
17,Teléfono móvil_4,389788992,,
17,Correo Electrónico_4,PEPEXXX@GMAIL.COM,,
17,Teléfono Oficina_4,6014569999,,
17,Calidad_5,,,
17,Documento_5,,,
17,Número documento_5,,,
17,Nombre_5,,,
17,Departamento de notificación_5,,,
17,Municipio de notificación_5,,,
17,Dirección de notificación_5,,,
17,Teléfono de notificación_5,,,
17,Teléfono móvil_5,,,
17,Correo Electrónico_5,,,
17,Teléfono Oficina_5,,,
17,Calidad_6,,,
17,Documento_6,,,
17,Número documento_6,,,
17,Nombre_6,,,
17,Departamento de notificación_6,,,
17,Municipio de notificación_6,,,
17,Dirección de notificación_6,,,
17,Teléfono de notificación_6,,,
17,Teléfono móvil_6,,,
17,Correo Electrónico_6,,,
17,Teléfono Oficina_6,,,
17,Calidad_7,,,
17,Documento_7,,,
17,Número documento_7,,,
17,Nombre_7,,,
17,Departamento de notificación_7,,,
17,Municipio de notificación_7,,,
17,Dirección de notificación_7,,,
17,Teléfono de notificación_7,,,
17,Teléfono móvil_7,,,
17,Correo Electrónico_7,,,
17,Teléfono Oficina_7,,,
18,Caso Noticia,999916099166202411569,999916099166202411569,OK
18,Ley de Aplicabilidad,Ley 906,Ley 906,OK
18,Procedimiento Abreviado?,SI,SI,OK
18,Priorizado,NO,NO,OK
18,Tipo Noticia,QUERELLA,QUERELLA,OK
18,Delito,ESTAFA. ART. 246 C.P. MENOR CUANTIA,ESTAFA. ART. 246 C.P. MENOR CUANTIA,OK
18,Grado Delito,NINGUNO,NINGUNO,OK
18,Caracterización,BIENES MUEBLES,BIENES MUEBLES,OK
18,Modalidad,COMPRA,COMPRA,OK
18,Modo,PERSONAL SUPLANTACIÓN,PERSONAL SUPLANTACIÓN,OK
18,Fecha de los Hechos,08/12/2027 05:23:00,08/12/2027 05:23:00,OK
18,Lugar de los hechos,05001 CALLE 5 No. 72-30 BOGOTÁ,05001 CALLE 5 No. 72-30 BOGOTÁ,OK
18,Relato de los hechos,"¿Qué viene a denunciar? ESTAFA ART. 246 SE LE ENVIA LINK DE SUIP AL CORREO ELECTRÓNICO DEL USUARIO PARA QUE MEDIANTE AUTOGESTIÓN FINALICE EL REGISTRO DE SU DENUNCIA ¿Cómo le pasó? SE COMPRO LA MOTOCICLETA MARCA HONDA PPP 300 MODELO 2002 CON PLACAS JJJ95F AL SEÑOR CARLOS BARRANQUILLA HERNANDEZ CC 8888738290 DOMICILIADO EN LA CRA 13 NRO 9B 17 BARRIO CARIBE TELEFONO 3225506549, EL DIA 08/12/2027 MOMENTO EN EL CUAL EL SEÑOR ENTREGA CON LA MOTOCICLETA LOS TRASPASOS DE PROPIEDAD FIRMADOS Y AUTENTICADOS POR EL PROPIETARIO MARCOS RODRIGUEZ DIAZ, EL SEÑOR BARRANQUILLA HERNANDEZ RECIBIO LA SUMA DE $416.750.000 ADEMAS DE $828.000 DE LOS GASTOS DEL TRASPASO, $543.000 PARA EL PAGO DEL IMPUESTO AUTOMOTOR DE LA MOTOCICLETA Y $250.000 DESTINADOS PARA EL CAMBIO DE UN REPUESTO DE LA MOTOCICLETA, EN SU MOMENTO EL SEÑOR BARRANQUILLA HERNANDEZ ADUJO QUE EL GARANTIZABA LA PROCEDENCIA DEL VEHICULO YA QUE SIEMPRE HABIA SIDO DE SU PROPIEDAD PERO POSTERIORMENTE FUE SINCERO Y DIJO QUE LA MOTOCICLETA LA HABIA COMPRADO EL 17/11/2027 EN LA CIUDAD DE TUNJA MOMENTO EN QUE REALIZO UNA COMPRAVENTA AUTOTENTICADA POR LA NOTARIA NOVENA DEL CIRCUITO. EL NEGOCIO TUVO LUGAR EN LA CRA 80 CON CALLE 38 AL FRENTE DE LA CLINICA LAS AMERICAS DE LA 80. EL PASADO LUNES 7 DE ENERO EN UN CONTROL POLICIAL SE REVISAN LOS ANTECEDENTES DE LA MOTOCICLETA ENCONTRANDO QUE EL VEHICULO TIENE UN DENUNCIO POR HURTO EN LA FISCALIA 223 SECCIONAL BOGOTA CON NOTICIA CRIMINAL 888816101523202304732 POR LO QUE EL VEHICULO FUE CONDUCIDO A LA ESTACION DE POLICIA DEL MUNICIPIO DE BELLO ANTIOQUIA PARA SER PUESTO A DISPOSICION DE LA AUTORIDAD COMPETENTE, A PESAR DE HABER TRATADO DE LLEGAR A UN ACUERDO CON EL SEÑOR BARRANQUILLA HERNANDEZ NO SE HA PODIDO.","¿Qué viene a denunciar? ESTAFA ART. 246 SE LE ENVIA LINK DE SUIP AL CORREO ELECTRÓNICO DEL USUARIO PARA QUE MEDIANTE AUTOGESTIÓN FINALICE EL REGISTRO DE SU DENUNCIA ¿Cómo le pasó? SE COMPRO LA MOTOCICLETA MARCA HONDA PPP 300 MODELO 2002 CON PLACAS JJJ95F AL SEÑOR CARLOS BARRANQUILLA HERNANDEZ CC 8888738290 DOMICILIADO EN LA CRA 13 NRO 9B 17 BARRIO CARIBE TELEFONO 3225506549, EL DIA 08/12/2027 MOMENTO EN EL CUAL EL SEÑOR ENTREGA CON LA MOTOCICLETA LOS TRASPASOS DE PROPIEDAD FIRMADOS Y AUTENTICADOS POR EL PROPIETARIO MARCOS RODRIGUEZ DIAZ, EL SEÑOR BARRANQUILLA HERNANDEZ RECIBIO LA SUMA DE $416.750.000 ADEMAS DE $828.000 DE LOS GASTOS DEL TRASPASO, $543.000 PARA EL PAGO DEL IMPUESTO AUTOMOTOR DE LA MOTOCICLETA Y $250.000 DESTINADOS PARA EL CAMBIO DE UN REPUESTO DE LA MOTOCICLETA, EN SU MOMENTO EL SEÑOR BARRANQUILLA HERNANDEZ ADUJO QUE EL GARANTIZABA LA PROCEDENCIA DEL VEHICULO YA QUE SIEMPRE HABIA SIDO DE SU PROPIEDAD PERO POSTERIORMENTE FUE SINCERO Y DIJO QUE LA MOTOCICLETA LA HABIA COMPRADO EL 17/11/2027 EN LA CIUDAD DE TUNJA MOMENTO EN QUE REALIZO UNA COMPRAVENTA AUTOTENTICADA POR LA NOTARIA NOVENA DEL CIRCUITO. EL NEGOCIO TUVO LUGAR EN LA CRA 80 CON CALLE 38 AL FRENTE DE LA CLINICA LAS AMERICAS DE LA 80. EL PASADO LUNES 7 DE ENERO EN UN CONTROL POLICIAL SE REVISAN LOS ANTECEDENTES DE LA MOTOCICLETA ENCONTRANDO QUE EL VEHICULO TIENE UN DENUNCIO POR HURTO EN LA FISCALIA 223 SECCIONAL BOGOTA CON NOTICIA CRIMINAL 888816101523202304732 POR LO QUE EL VEHICULO FUE CONDUCIDO A LA ESTACION DE POLICIA DEL MUNICIPIO DE BELLO ANTIOQUIA PARA SER PUESTO A DISPOSICION DE LA AUTORIDAD COMPETENTE, A PESAR DE HABER TRATADO DE LLEGAR A UN ACUERDO CON EL SEÑOR BARRANQUILLA HERNANDEZ NO SE HA PODIDO.",OK
18,Municipio Fiscal,1 - BOGOTÁ,1 - BOGOTÁ,OK
18,Seccional,100141 - DIRECCIÓN SECCIONAL DE BOGOTA,100141 - DIRECCIÓN SECCIONAL DE BOGOTA,OK
18,Unidad de Fiscalía,500141034 - UNIDAD ESTAFAS - BOGOTA,500141034 - UNIDAD ESTAFAS - BOGOTA,OK
18,Despacho,333 - FISCALIA 333,333 - FISCALIA 333,OK
18,Estado de la asignación,VIGENTE,VIGENTE,OK
18,Unidad de Enrutamiento,DIRECCIÓN SECCIONAL DE BOGOTÁ-UNIDAD ESTAFAS - BOGOTÁ,DIRECCIÓN SECCIONAL DE BOGOTÁ-UNIDAD ESTAFAS - BOGOTÁ,OK
18,Estado del caso,ACTIVO,ACTIVO,OK
18,Etapa del caso,QUERELLABLE,QUERELLABLE,OK
18,Calidad_1,DENUNCIANTE,,
18,Documento_1,CEDULA DE CIUDADANIA,,
18,Número documento_1,7778347478,,
18,Nombre_1,ACEVEDO ESTRADA PEDRO MIGUEL Departamento de notificación: TOLIMA Municipio de notificación: IBAGUE,,
18,Departamento de notificación_1,,,
18,Municipio de notificación_1,,,
18,Dirección de notificación_1,CALLE 9 CON CARRERA 13 -56,,
18,Teléfono de notificación_1,3997382816,,
18,Teléfono móvil_1,377788992,,
18,Correo Electrónico_1,ACPMXXX@GMAIL.COM,,
18,Teléfono Oficina_1,6014569977,,
18,Calidad_2,INDICIADO,,
18,Documento_2,CEDULA DE CIUDADANIA,,
18,Número documento_2,8888738290,,
18,Nombre_2,BARRANQUILLA HERNANDEZ CARLOS Departamento de notificación: SANTANDER Municipio de notificación: BUCARAMANGA,,
18,Departamento de notificación_2,,,
18,Municipio de notificación_2,,,
18,Dirección de notificación_2,CARRERA 78 No. 45-28,,
18,Teléfono de notificación_2,6043280987,,
18,Teléfono móvil_2,3225506549,,
18,Correo Electrónico_2,sssss@hotmail.com,,
18,Teléfono Oficina_2,6012347849,,
18,Calidad_3,TESTIGO,,
18,Documento_3,CEDULA DE CIUDADANIA,,
18,Número documento_3,4444770387,,
18,Nombre_3,MESA MOLINA CLAUDI JOHANA Departamento de notificación: QUINDIO Municipio de notificación: ARMENIA,,
18,Departamento de notificación_3,,,
18,Municipio de notificación_3,,,
18,Dirección de notificación_3,DIAGINAL 3 No. 10-28,,
18,Teléfono de notificación_3,6136783425,,
18,Teléfono móvil_3,366634896,,
18,Correo Electrónico_3,zzzz@sert.com.co,,
18,Teléfono Oficina_3,602765893,,
18,Calidad_4,VICTIMA,,
18,Documento_4,CEDULA DE CIUDADANIA,,
18,Número documento_4,3338347478,,
18,Nombre_4,ACEVEDO ESTRADA EMILIA ANDREA Departamento de notificación: TOLIMA Municipio de notificación: IBAGUE,,
18,Departamento de notificación_4,,,
18,Municipio de notificación_4,,,
18,Dirección de notificación_4,CALLE 9 CON CARRERA 13,,
18,Teléfono de notificación_4,3557382816,,
18,Teléfono móvil_4,389788992,,
18,Correo Electrónico_4,PEPEXXX@GMAIL.COM,,
18,Teléfono Oficina_4,6014569999,,
18,Calidad_5,,,
18,Documento_5,,,
18,Número documento_5,,,
18,Nombre_5,,,
18,Departamento de notificación_5,,,
18,Municipio de notificación_5,,,
18,Dirección de notificación_5,,,
18,Teléfono de notificación_5,,,
18,Teléfono móvil_5,,,
18,Correo Electrónico_5,,,
18,Teléfono Oficina_5,,,
18,Calidad_6,,,
18,Documento_6,,,
18,Número documento_6,,,
18,Nombre_6,,,
